XML_ID|AMOUNT
244107|64
3024570|752
6912447|63
7529497|16
10439903|56
9748600|667
11644596|6
12466819|27
10678238|39
871242|12
901991|662
4873338|87
9735480|103
9748601|38
10738546|64
146509|180
250780|39
4800821|182
5065566|14
6790498|285
9680026|93
10262129|60
10632923|384
10509120|12
11985375|70
12016639|125
5338439|6819
5385368|24
13433401|14
146989|39
243660|135
10032225|15
10270397|38
247474|1827
239856|1406
5797022|103
10398860|6
1541435|22
144170|803
4592379|40
4908982|177
5764917|20
11680754|28
12958000|122
14370826|11
1058243|312
1017577|1035
2143735|803
5137822|50
12186946|97
14351115|259
2337473|6932
2495500|8
4935088|43
4818155|19
9359086|93
7645905|1129
13466741|44
7014772|78
9677177|271
13677496|8
14087402|143
14008340|207
14012341|50
244788|247
4734922|42
5544883|1015
5749711|15
5707666|230
7016740|397
9746926|43
143606|460
242531|68
6620376|19
2383369|41
2859447|249
5405726|82
9789804|42
463621|267
759874|84
2479923|124
5438104|93
6272740|66
12160448|729
10683719|6
12579757|165
14047162|20
1205076|53
247358|71
9790566|47
10411013|59
13690458|393
12775803|38
880006|22
9358388|78
10889473|3
12286878|6
14385010|160
14459096|268
142690|470
2513848|532
9763975|17
8850609|177
10449459|44
10869677|15
9742553|58
1595100|16
4723522|5207
6911912|338
9790585|18
11129167|14
12635528|113
14382520|207
1075499|157
145316|1231
5611632|80
14494962|6
144623|2935
4179004|696
4571353|118
10215921|6
10697421|1368
10226147|3
14360410|29
145583|27
237656|17
11923082|18
11513952|777
13236745|512
11813735|2433
431957|17
4998366|25
5898377|45
10026112|14
10189461|214
10198050|26
12173413|149
13769172|21
142091|313
143961|117
1038816|71
3372374|212
1916509|313
9680037|758
8034838|703
10462908|3
236971|40
5087258|818
6078439|58
10269368|38
5172306|3
6102451|535
5898563|611
7302520|9
10122401|84
11943910|216
1243775|29
236466|238
2513838|10
10012003|534
10733265|5
10686777|24
12216014|43
1702863|206
1640345|15
4185908|280
249778|83
239654|197
965270|32
5138992|28
5863354|112
9683315|25
10658536|71
244561|22
9889731|15
10664103|30
248522|167
233418|23
361157|503
9723627|61
14402445|9
1782565|770
5970902|205
6488937|177
11719844|2
11918762|11
12955870|1119
1280267|177
9287117|63
6277476|198
10204895|12
10678241|33
141994|520
988471|13
4332613|88
7649868|329
10498539|3
10893334|255
11009936|1104
6311147|56
6582266|517
10095293|604
14348787|297
240600|3
144315|266
4038753|169
4376401|23
5528248|1606
9426565|5
14498814|161
2254638|10
5927702|252
7529167|5
6273139|1491
9686667|131
10281292|168
11063446|22
146359|390
145899|48
4994666|479
4472386|92
9358758|73
10253489|1065
12225969|4
1374967|223
7787485|218
5938272|131
10494017|16
11131483|40
427097|36
361167|534
381269|20
5833238|65
5712550|42
9757855|96
10843173|27
14335687|85
1041350|3823
10345968|92
2718193|78
4395740|465
7729549|129
14351913|18
14489881|1097
146702|1144
145511|4054
1856548|750
5030566|323
9719468|65
9889217|14
13691970|56
14395306|115
146018|163
142264|2133
2383372|76
10434708|70
14403292|105
248605|82
143283|15
2136124|34
6311735|1002
10434769|219
14368093|14
13353289|43
5069397|230
5759061|150
10195418|57
11569233|98
10033226|12
12401433|134
1554510|688
994244|19
2945932|100
4500040|82
7212356|499
7986327|595
12966471|21
9588932|9
10124026|204
10229644|226
14395555|7
992303|230
5352443|69
5233715|171
5403476|101
13056578|15
1016826|41
5723110|159
6949064|16
7276789|15
9747615|404
13227060|12724
13099297|91
144246|163
697286|11
2682854|144
5046487|91
5343000|40
9720223|332
8123708|109
10398863|32
9688890|72
11033278|24
10391406|19
242195|33
5709863|2956
5697278|461
5095073|910
6935024|30
248412|112
3214771|57
5138240|240
5747594|899
6086263|17
7099694|63
6911397|398
7315193|323
9677729|313
9715019|201
13308528|4
145096|117
5153644|33
13305638|51
12407866|2
14012372|10
243237|640
2855709|23
5591744|234
8773006|261
7330038|103
11366890|3
13470250|43
144921|45
242962|954
4318869|294
5559045|18
11367954|6
10021680|1683
241466|33
4535825|22
7276055|40
7181376|128
10385633|35
9580032|5
10629189|78
243090|107
147384|319
146532|101
144746|528
535429|39
6987822|736
13543726|11
10629211|8
10095292|2184
10427379|95
13654785|21
13140747|64
1255945|206
2166855|58
2996270|89
10016421|68
9588690|8
10823568|465
11378700|118
233682|25
6104296|2688
6235587|2009
11833961|12
10536440|7
11943919|23
253152|103
9762277|99
13555453|68
143831|66
2931894|114
6596214|935
6182148|496
9751196|11
10571391|43
11729794|27
1605247|105
244814|25
2288219|159
3045863|838
8282524|20
10643754|13
14392350|23
14377994|17
14474387|57
2122188|126
10455824|26
10763747|31
13227059|10
13303772|258
568397|216
13677502|30
12264869|18
240188|715
245082|2327
9686000|242
10456971|7
14403272|9
1219440|368
4166794|11
4277932|189
4552147|139
4849760|752
7111415|35
9750771|77
9298691|1341
12398590|36
1212953|66
5941620|149
8759371|33
6408162|145
9684083|17
9735483|428
11745793|20
10812921|87
5592609|168
10417270|36
145898|916
147605|1289
4232109|1490
5225450|64
6241280|12
8249409|130
9785268|41
14347787|21
7072062|349
9592480|96
10030324|22
10032670|22
9757820|64
12470922|259
13262605|14
141696|562
848490|19
5411718|388
5642515|3470
5675661|144
6288006|12
6935010|70
7755284|82
9724369|66
10464985|31
146688|226
848098|57
2161591|342
5526794|101
10430525|34
10014856|88
9963972|787
141897|592
2673399|860
2948541|178
10855457|47
12357666|49
13578175|72
4703200|18
4826763|117
7301625|67
9720177|306
9906462|65
13925725|57
396240|86
3711642|29
5400666|26
7142875|71
6350668|50
10110278|267
10663151|473
12436478|48
142335|628
250163|35
5524363|19
5278274|318
6393714|765
5863340|55
6910889|845
9762966|13
10918878|403
4340977|1073
5967122|58
6674067|301
8232833|101
7302881|58
9876140|31
14340484|22
10116967|22
13226238|6
233466|120
9573622|11
10289953|3
14340741|102
12160512|116
1556993|581
144038|241
253134|888
5540864|565
5551642|167
7301254|9
9771614|29
14440267|400
142790|60
251767|32
2509718|155
992297|176
4400061|88
5337568|1346
6921267|3950
9689829|399
11510800|23
145519|1272
241714|69
447566|22
3499479|53
7099275|97
10439898|45
13343245|31
13661348|11
237672|42
147059|2597
247852|68
146546|269
144821|574
234656|537
7301640|264
5139330|91
2823585|44
5147285|51
5846385|4555
6234864|187
9750446|20
7889429|11763
9575211|443
12160505|40
14007205|27
1554955|47
145922|307
9761243|170
10537441|28
13923503|41
4277927|1450
10767807|55
14342832|1015
1635704|381
1804446|2829
2867103|23
9789782|42
10231280|422
12738289|6
1606117|168
141604|86
5583492|499
9736059|99
10723664|24
12382437|10
12693555|58
14439487|244
13303741|30
142889|195
247232|24
414079|626
4397695|25
4664261|5599
10149104|12
2797004|142
3986252|54
9679066|117
10774257|14
10201493|56
10184415|37
11516013|191
10437872|70
10837863|131
238625|77
244929|1784
5132525|36
6311520|126
9513380|211
12016623|47
14390330|35
143346|354
237790|45
2956262|64
6554031|266
9892818|122
13554664|34
144148|555
1790521|474
4796789|35
6651231|48
8795530|76
6272713|164
10629186|86
9735003|52
10699572|11
246519|11
4085724|399
4623339|1
10642701|14
11033277|10
12449642|2657
141827|1039
379392|37
251967|26
5474576|1282
5336761|42
8547219|198
3025242|302
4578778|3848
9700102|13
10609113|5
6132622|116
5921006|348
10508069|6
12471932|32
2372932|7
5612770|359
5597297|277
8802434|146
6272741|117
2171338|23
238574|150
6117948|55
8568846|67
10350032|18
4873140|124
7545139|67
9789779|34
10215920|6
8850610|96
10035480|44
10848313|47
13796456|65
12213212|83
672864|170
707972|416
3031658|867
3884286|33
2766914|194
4915766|27
5927151|3433
5793493|60
11838316|18
13795226|86
590520|2546
2711847|108
2867086|145
10140507|18
10105057|100
146215|633
7331046|822
9710372|23
9817704|57
6072550|626
10149105|11
14409000|14
4387879|143
5236122|120
9682955|25
10812918|31
147046|372
242366|65
2351298|177
6132612|40
6353455|2322
8537423|5573
10461895|24
10461970|1812
431944|10
2895765|83
4332603|1014
6548990|338
9735759|71
359552|559
993914|27
7112807|485
9680319|370
12635563|35
12654449|35
13139797|52
232711|586
4203905|24
6739883|629
9753369|172
11033274|21
14363534|3
13403886|100
2528542|642
5619504|107
9689881|3
9596685|66
10316729|10
10721669|25
13375313|188
142083|74
3952860|2303
1033302|11
3816936|48
5628428|25
5640609|50
12192759|3110
9736034|10
10429582|170
12990633|89
14047196|168
13214268|54
6456999|28
5767857|49
9358401|191
9184652|8
9892325|17
11579492|71
144763|70
234736|50
4090871|811
7302846|27
9250175|143
10373427|14
1371996|229
1584392|11
677923|32
4390570|23
5201585|147
7310290|166
1747949|514
249428|286
145321|120
9745455|125
11456472|53
14402444|10
11334784|12
10451327|23
10812980|9
12373828|806
12382428|260
10438841|8
235471|64
233809|387
1849465|78
10115274|36
13336797|38
13353335|70
147311|632
1097451|93
1916884|62
8278510|44
6419971|90
10470115|40
9759152|12
13366827|132
4332614|165
12771443|3
141634|4229
239772|18
5345367|997
10586675|20
11111506|46
12562264|21
232431|174
4341000|696
10617939|157
1549545|253
1642125|146
3110437|108
4307624|92
6783790|49
14336357|115
142599|100
1629448|15
1036558|1018
2166531|81
10180917|338
10359967|380
10025563|82
247027|10
405030|28
6235446|318
7351335|29
11929651|18
10317640|55
9972999|44
12302316|1127
249984|723
5747882|951
7016743|69
9895457|766
13925765|17
14494961|7
11852388|18
233381|67
360648|24
5350876|415
9077981|31
10848358|123
12891681|11
1321394|1089
4226682|5
8568278|119
7012600|43
11599486|18
9751219|17
10430630|94
12282653|563
249223|206
4998651|11
10390317|5
1859725|1270
2513103|128
5188698|227
381221|39
1880072|40
3717928|347
5526727|15
7536816|26
145339|261
9789772|13
7455612|90
10002474|1896
142334|3496
146479|61
3991490|72
4627778|111
2513101|80
5052058|83
7986202|153
6920663|67
9870057|19
1769826|88
144136|231
3521150|132
5381395|55
10362594|123
142040|174
239970|62
5846111|5275
6063014|1095
6906141|331
7248202|219
10401876|10
10401883|8
11334777|157
142691|238
143603|2651
3855844|136
5658101|91
10023597|35
9076121|785
11718791|293
13140759|12
11450106|95
13657470|32
13349575|1888
11147289|1000
144137|50
3005677|259
4561335|526
10179948|10
7191413|840
243672|37
9762309|8
9675630|165
11079684|22
11334717|39
243673|171
4157936|16
5757792|322
9358754|79
9810661|19
13344075|167
145361|1386
13469771|30
243194|101
5557067|112
9681561|421
10727894|25
12994018|111
146551|22
146929|4083
9684088|13
9753028|127
10018651|108
10738544|48
10290196|4
12471911|15
13195988|17
14060631|37
143931|589
240191|205
2791655|95
4639142|820
6912035|227
10434766|10
10456011|20
10683693|1153
11871153|471
242921|71
142862|915
9679061|450
9739000|138
10609107|22
637281|4
2928753|187
4110366|303
5036962|203
5823378|44
4826766|1538
5528212|2593
9718533|147
9674907|20
9752278|74
10239359|14
5139334|5
5593087|27
11064561|295
11154267|537
14472817|9
249276|107
147592|1368
7074090|277
232062|42
954297|4827
9738995|1820
144861|88
146212|1043
3695173|39
2473908|40
5287549|8
9746189|365
9824665|244
244245|460
147219|145
252000|276
2179539|88
9820424|22
10723719|36
242394|1114
5559824|53
7670879|399
11821273|173
10630206|385
14341234|2915
239679|425
147418|162
5865078|161
8019397|48
10461964|7
10508024|53
11643568|20
10474308|124
10843178|91
410996|50
4606446|280
6547076|65
4641011|657
6392522|40
10093666|137
9741263|19
10033209|62
9735495|74
14174386|265
2146728|1105
2683242|127
9742274|12
10507978|66
14324207|93
14262411|507
4187556|910
9593791|61
9338082|33
9750452|34
10261163|16
10215918|5
12837953|12
12759490|15
145286|498
2579422|1356
5773227|47
10118819|43
13682731|35
14480999|71
3655627|21
4213889|30
5137895|58
13506456|100
145889|1589
9358405|384
9892345|291
141653|505
5791839|3852
9792209|71
10411894|41
14158107|8
244920|25
355963|1457
2177508|2689
10726811|2
12859369|144
237659|51
142210|587
1801650|22
1872314|486
4397049|14
5052707|1259
10697268|5
12481792|10
144982|123
243087|988
4215137|40
8216578|30
12016621|15
1027805|31
4355135|13
5884032|632
10033215|33
13062025|3476
361774|144
5915088|178
9718908|783
8047389|301
10235835|29
10628163|7
13917005|50
144012|870
241696|95
9795845|46
9735758|47
14335304|977
12739314|28
10449457|124
11569232|50
13291510|3
12364004|21
447404|887
6343123|645
10032667|56
13116010|228
234250|88
243280|1843
248543|359
2621354|97
10509137|15
10770073|81
14047194|5
14392893|24
11839398|253
1031021|261
9604132|3043
10721670|183
677921|19
147281|159
5137892|37
5430396|297
6350653|1341
7168058|108
10207549|69
14325266|90
14381931|44
239688|97
2109247|15
2513835|101
5307872|191
10393484|52
143917|4149
146196|179
9740667|34
9749572|38
11997565|7
142563|457
144842|9
143984|33
605269|125
3031656|267
3897390|1243
5534803|67
5973574|275
9686248|244
7579299|41
11475454|102
1786146|3023
5322051|73
5176772|28
6312802|581
6505264|143
9687088|87
9812648|245
12860434|1090
14474574|72
249986|190
239793|97
3030975|4032
4495829|10
9745497|76
2320550|175
10439895|25
10064353|107
13917011|132
249950|284
5928869|236
7575283|175
13240971|127
142732|47
6521225|94
6755209|2460
7791187|46
10416298|24
11414013|138
1596271|132
233164|36
4081513|5100
6233291|27
6852274|93
10802106|34
12469936|115
247479|84
1198811|159
6934997|28
10459962|32
10537443|16
13773585|71
6233177|1482
11689519|24
1575092|211
1090135|59
145412|69
4020109|728
5867402|41
9719089|50
12286885|14
14340495|164
13602437|13
14467823|15
247644|84
4406466|86
4922543|4
9240755|119
14365342|47
9686695|51
9795515|37
10456979|11
11366887|41
9143547|578
9736724|62
7302854|43
10751669|16
10725762|19
10677075|9
11167079|95
10391395|32
14351707|105
2843519|555
5396825|335
5623744|350
4683065|52
10630212|97
11499827|70
10808902|32
146434|360
239388|574
759875|32
9708442|1333
13662183|23
241640|17
413686|24
5633800|126
8129910|660
9580013|11
10629197|40
10459953|12
11361332|26
11621376|119
11830633|141
11643530|14
14351880|10
4458966|102
9766154|10
11333755|10
13554670|10
14486614|34
143873|25
141716|30
2837033|50
3794184|123
5312316|36
6378466|284
6837416|17
10270456|139
12634502|48
13206994|16
2297595|380
237651|56
252313|44
4624086|276
5624575|1790
5818747|37
9747616|373
9690262|5
13380979|19
241735|166
2147985|5163
10167577|1583
10362592|11
11838336|36
14425771|83
13212415|37
4540396|56
9221847|69
8309904|53
9054924|14
10471189|568
10852453|93
13444809|510
1738703|7079
1129979|409
373756|166
4283629|159
4397048|41
5217463|140
4954537|434
5730528|19
9721720|68
12227940|541
231955|36
8768318|21
6916140|80
7535285|385
12589930|58
1608080|12
1723860|26
146210|3061
247170|133
2164901|110
4067189|157
10294281|154
13352424|7
147158|167
10166699|16
11728691|427
1593018|14
244680|2392
5488126|67
5819407|19
9678864|254
9721710|320
10643770|6
9889215|12
11479446|1893
142634|30
146260|98
959960|29
5322084|32
7880016|652
9710371|81
14157136|70
1570484|68
355782|80
7445629|497
9735360|19
9735470|91
9963512|125
14341574|819
874918|26
5239896|406
6697514|283
8943218|40
9689824|36
14426618|58
147356|230
146853|212
1374109|15
147584|100
1629451|146
13478748|17
577191|741
5796289|268
10439897|20
11637335|10
253275|968
893248|410
2372943|1490
3163568|115
4735331|16
8431471|17
8798308|21
10410990|48
5583486|51
9686715|121
10026607|35
10032663|16
10628164|15
9734080|347
5008828|571
4555765|118
6616874|52
9745533|58
10241851|125
10010835|12
12209524|149
144243|370
239713|27
3135541|44
9855569|142
10386550|88
10557214|43
243370|38
232601|9
6179008|59
7262537|3649
9358398|92
9760856|26
1086230|270
250765|500
238424|112
141704|19
144655|136
2376403|72
7302375|12
5937186|377
6908537|258
9746938|3
10125878|125
13030467|536
232275|26
1021964|168
2278094|47
6939481|165
7035937|2335
9534943|2621
11305517|22
10818447|323
12635510|23
13470226|16
1557061|1845
4277398|195
5535169|1041
7035637|8
9723628|86
9735691|440
12625825|105
14011407|181
915048|78
2161210|31
3904693|6335
6920683|9
12396635|15
14369390|57
11871121|577
145392|93
6958014|59
7529493|89
9757859|26
9792204|21
4390569|132
5229173|1041
5385366|161
6152428|856
9735702|14
10030319|70
10031914|19
2939923|36
4591991|104
9674892|344
11111507|151
11943922|32
356498|91
949903|41
4592375|20
10460935|150
248927|10
143235|16
2624875|35
4196710|12
5215835|69
10010158|63
3493518|6
4805992|53516
8103922|1185
9790584|24
12191797|39
10512423|48
12028741|101
440263|579
142043|1242
5148600|48
5393520|1307
9769012|14
9752239|10
145105|41
242971|1103
147360|2056
4559212|616
7437908|23
10725764|141
4506010|33
5896755|107
9735363|21
144728|4787
5110480|42
6108971|858
5836445|389
9866647|528
360652|42
9688015|104
9789776|11
8405662|1327
1584041|84
241030|54
9732630|153
13678354|5
14055856|15
141599|1790
5147286|50
7072058|266
7351851|16
9757461|623
243693|41
242605|41
9916814|162
2549165|73
2855713|42
5709854|730
10250314|19
2395705|165
6986328|41
9686718|140
10182749|53
11992181|2673
10411905|42
11090486|50
146302|108
4935076|13
6182138|201
9745202|28
10889457|24
11571284|117
11621380|30
14425775|24
14397512|4
14440111|153
4018295|78
2181272|944
4672970|980
6131245|248
6111877|143
9674895|452
12487143|12
10811962|28
1760627|3470
2584200|96
4887215|6
4858537|535
10628177|377
10697423|232
246057|549
145027|22
1218210|10
251515|166
2520792|6
5565957|62
7119585|373
9719253|43
9676525|18
10502652|3
9892808|571
11103905|491
2335914|44
5025532|342
9750462|58
12764921|261
4593621|21
4926149|158
4890337|90
10438848|99
14340493|234
14438612|197
14336006|15
251964|304
391733|51
810564|432
6224143|137
5845282|26
9790955|556
10457008|8
14340485|85
13066315|1550
14445047|9
2550412|101
2484834|14
9757822|44
11167078|12
13586286|40
14007194|141
5317071|40
12185000|526
12217107|6
234803|55
7111419|62
10438846|21
14351936|83
3234448|83
9674315|38
9575555|6
10018654|45
9717864|930
10475251|10
10774228|184
12401436|16
1311392|65
1129698|314
3265327|36
6132189|430
9736080|62
9747222|14
14486230|3
9542092|109
9864945|87
10063762|23
14367616|15
14457898|176
244337|43
253153|889
4810031|590
10475257|31
10493978|3
8056693|258
10030322|42
10326682|17
11026866|4
14409391|48
5037729|11
9717876|143
243276|797
142039|120
141995|328
4287262|190
4458139|85
7546978|16
10456013|13
12763833|409
146641|618
790682|667
2639736|24
3389918|611
5222150|37
10009015|113
10154150|815
9742002|19
11334751|232
14324582|74
13108733|14
9690274|16
9751527|23
246543|12
4220631|1468
10411896|45
9688072|49
13027097|11
12537257|741
10494030|13
11479445|6
6092125|61
6115927|92
7305867|845
9211329|1005
7867900|95
8419453|27
9745518|44
9810650|242
14351894|121
243248|55
251792|61
447088|137
729118|77
2864283|265
5551626|1580
10021689|43
142905|384
450502|4
7294125|236
8527225|140
9867609|34
10033203|26
11528814|49
13723808|36
247328|232
145434|214
7234221|3407
10461973|11
240956|420
1877267|570
9787340|19
10033227|12
233905|107
1554574|1615
242940|39
3280374|200
5292552|153
5370153|64
6261662|107
9077975|2836
143950|1017
1070043|55
4617916|52
10462906|24
11839418|7
13240976|32
240837|80
142655|323
144580|325
4215132|97
9795881|37
11809271|1242
12209526|1221
250451|390
2168978|3517
3562134|12
3655622|865
6180872|126
10751660|34
9686709|38
1243769|221
1574068|81
2395708|311
4348568|70
7302886|37
10394402|142
10502620|5
9758848|55
14008338|109
251022|40
891763|53
649834|97
14426020|10
14409533|727
1747950|476
253282|207
146170|827
402979|415
2112723|15
2797001|56
9950758|12
10231288|214
251938|924
142706|69
4831517|1255
4072888|20
6117912|37
12170443|65
9795519|49
251467|352
2956265|50
5739301|99
5409643|103
5913324|53
6241432|34
9735761|20
12016618|31
1105099|294
5895672|110
5559819|82
5589759|360
10117839|11
9688887|259
11414150|37
14347874|60
2574335|10
4576596|608
3174622|1725
5398802|13
6929796|1266
9766148|172
10401877|5
13146855|18
251688|57
1886671|77
5223507|14
9604576|588
10734292|27
10033272|150
10430535|13
10717145|43
12654450|4
3106055|40
5357228|75
13067353|156
13209658|162
14467825|18
5863164|551
147065|400
146192|293
144126|1717
2766285|142
5153635|33
5532812|149
13344093|309
9681539|213
11550328|297
10140505|31
10216699|11
10572519|150
2384969|349
2750966|125
2337470|210
10184417|56
10694191|95
1092719|37
248558|37
14392896|7
1313515|238
6480122|38
9832841|455
12585789|13
13029327|120
12634482|22
146401|24
414532|53
5526766|38
6348795|1930
8405661|639
9860305|15
10342154|35
10546126|54
1733455|70
7411079|6
8185548|35
8799227|433
12373827|4755
145460|247
239116|109
145555|218
5413977|118
6701319|3309
5669344|129
9757861|75
9681560|78
10889418|5
9973488|137
11997568|96
241821|92
439939|15
248413|665
1593017|76
6221201|52
10308284|12
10434764|67
1092030|666
244804|1243
252507|119
449047|75
917586|652
2546157|1667
2294042|85
5970906|127
10197216|66
12531302|13
143833|1150
404629|38
4307944|41
5793523|236
6837910|42
9680574|37
146928|90
5692622|74
9712283|265
7455615|24
1130548|143
146149|123
1963798|37
10148122|204
10023604|91
10732154|11
12558044|74
14335303|310
13355184|18
240809|19
250202|14
248629|35
145269|68
5785303|376
9762290|104
9893456|73
145897|66
144650|119
9690319|43
9735041|156
14410799|67
12619755|26
239339|50
395010|110
991629|170
6470341|78
9761248|62
11334773|69
13226243|38
1243767|148
1656647|13
144756|439
6248376|234
6680521|8
9675923|344
9736060|245
9808304|1255
9737499|59
7721726|44
142853|683
5863335|101
8759372|62
6910890|1754
10198098|26
11511889|10
242840|29
4395741|635
5551623|85
7302876|20
10546131|106
1272927|2033
249538|45
244065|327
251182|35
1888204|18
5720411|5
10677003|76
14308069|18
14351938|16
232309|614
6078958|143
7582816|226
9300699|1362
14342913|26
4132500|217
5823211|307
1212130|79
551739|250
235100|360
1068419|827
6935014|13
8067636|2393
9766153|10
12450605|214
5503293|237
10149952|135
10531476|353
246492|15
3476886|244
10645160|108
12281274|112
13823747|173
12975004|302
12776835|94
11870044|10
13107768|13
251465|53
6094075|265
9675915|331
9752231|17
10341228|227
146342|462
243095|47
6217036|52
10726812|11
10559207|10
1310730|1311
3614422|1196
5105688|9
146757|262
375080|124
604367|1326
607763|278
1041167|156
6174817|548
6299654|66
8154017|107
9735491|48
10475342|18
10503608|126
4495826|10
6132589|46
9867682|327
9696856|950
11504751|8
10231262|115
14409385|388
14333537|870
1105101|487
6935013|98
9680521|153
11563206|1927
144146|694
145459|325
1861216|95
2592466|36
9686725|31
8321519|27
9724367|63
4199267|743
5183326|98
9688891|110
3589780|285
4643837|30
5464779|469
9416701|739
10645157|19
13375289|15
14336359|25
12392809|25
1491210|66
141896|10735
147535|288
239676|162
1848851|7
9942094|80
11571279|7
146256|272
231936|78
1031394|15
10761435|1108
248860|6
141723|2743
448952|506
3493444|4
10118814|15
9489847|54
9790972|725
13002568|963
235977|222
239489|13
3518957|63
5475678|31
9712304|12
10722674|198
14287218|45
4190995|61
4741522|372
9359146|473
6195462|119
9748900|254
12695541|1188
14486237|3
436648|1037
5877793|32
10476396|1085
12142348|40
11357172|120
253330|129
248822|46
804709|46
144641|326
6253881|660
7778153|119
8422835|161
1629450|310
1098547|327
393699|24
4190032|686
9680554|10
146103|1573
1323002|3580
251193|535
3532148|33
5372056|296
5370155|22
6484151|1894
10087856|97
9760567|20
250795|19
1065072|59
4892423|75
3919607|26
7930245|53
9789799|16
8850094|25
12836796|105
1693060|16
2358718|44
1009128|780
5436386|158
5927704|54
6116146|125
6949560|5
12138706|34
141642|1777
891762|188
4492267|324
8681197|24
9764638|77
9889717|15
4681463|56
4215139|56
6625464|11
7013035|101
9538293|349
9689537|612
12173417|116
10581570|196
12224985|6
1602863|47
143751|119
243096|34
5640610|11
6241434|188
8357451|60
10494015|104
751220|647
4647520|204
10189459|11
12530327|4
233285|121
1554310|96
252849|13
4240877|29
7302043|100
13140758|87
10869698|18
14348383|25
241925|248
1078479|397
1196217|87
3901158|69
5243063|26
10258224|30
10451356|46
9760842|46
12995038|29
11476458|59
14007461|27
14017196|125
146910|533
408426|203
449061|70
8343436|215
9675186|175
13795543|16
14008325|30
235390|208
233508|503
2287648|77
2752348|144
4397697|31
5069728|115
5641512|4343
6789938|229
9687669|2541
9718560|47
2126662|374
5052713|117
9954559|15
10018637|94
9963979|42
13403887|129
141898|3644
243731|2500
2793056|317
5674134|709
5797830|95
1872981|143
4234479|65
4729296|38
4908995|280
6243304|686
8309912|253
9752733|64
10439899|19
10093601|29
10009009|12
3394257|24
5565956|29
9766672|43
10628169|21
143933|372
2673398|477
12663845|123
142897|138
254105|69
4713248|48
9884097|1769
10230272|53
248363|45
6273128|691
9752731|59
14498895|280
141689|624
142551|90
4680380|55
10392497|10
9963516|18
13602447|54
13444857|114
456274|221
689336|4
253011|19
1965386|80
5511466|347
5747624|45
9688159|107
9746191|419
12929557|34
14383654|10
455293|273
232186|670
5497771|94
8706193|21
8740352|11
10948565|55
12635479|5
11749121|250
12466784|38
11372410|11
12588936|137
14345697|74
2137890|5550
3727271|376
10200604|67
14081148|22
14440269|15
1649626|303
145966|16
2864280|168
10198095|218
1581185|64
6165236|204
5877795|32
9687699|32
232252|136
233548|1329
146108|119
990752|239
6235304|55
12654451|11
13661265|18
2535859|337
2247688|127
4670211|6
8318492|48
5861406|45
7406004|28
11657443|641
233702|296
2318818|51
5892407|93
6403454|827
10032665|18
11680753|245
10846794|76
13688887|55
3952863|960
4997481|35
8126570|1078
10242403|102
10204909|62
12991812|10
14325949|69
233612|241
3038567|1048
8285141|1182
13682730|15
456259|1547
1906721|22
3430872|37
3170971|1001
4589722|57
5278281|49
4826764|329
8018614|969
9745509|124
10638411|227
14498869|35
14341563|59
242084|619
247746|3
3830954|26
3969795|18
11471125|17
13184055|77
14370369|13
13644842|46
1216893|99
1657191|181
249975|15
246253|9
5273452|249
11644615|76
414505|139
4886790|308
5747912|13
6132611|40
5403616|6211
6273127|1596
8019003|74
13061004|11
143959|172
962053|201
4575890|108
5906564|2051
5414591|180
9689906|524
5130745|8
4873343|1622
8267747|8
8331420|207
12358740|18
249417|10
1872677|18
5369608|325
5582497|40
5593153|52
9683202|152
10679314|141
379581|340
5919672|29
9677521|78
10270399|409
13375306|117
2588751|43
2177826|12
5524364|19
5641492|248
10221612|25
146204|416
242046|749
2856434|79
5700304|92
5932025|123
10215917|9
13104636|84
2301247|133
4505004|699
7310293|101
9739393|393
12170283|78
10437863|196
11481495|7
13772453|119
14498949|1476
14474382|28
1128571|209
246247|36
1026665|27
4544718|119
12483708|267
13238592|47
10812978|11
745010|11
6708149|106
6809280|604
9676934|65
9687666|2286
12360863|59
9690298|7
11680821|9
1820844|309
3655623|145
9358396|655
4215134|139
13217693|33
251191|2158
372236|25
5861416|131
9738912|30
10172568|29
10411911|18
14333573|80
232257|37
240272|35
8189005|1209
9825009|68
9953438|591
9961047|43
10767859|12
248533|1123
144305|3081
6180345|22
7211964|353
9771896|51
9674879|111
10012540|68
10306225|10
11504703|21
13478751|13
250285|9
244697|1235
234259|30
5218074|111
6547077|37
5793515|361
9359141|54
9613862|15
14170334|122
251179|12
2855646|34
2359860|158
6929795|179
13205289|22
10851359|67
13546892|24
147567|487
397845|288
9720221|270
8736294|190
10112365|366
10632866|216
10732147|2
147298|313
147615|986
247341|503
3650920|35
6892890|104
6903019|42
6487433|36
9756603|608
10195417|30
1061972|13
232984|31
146239|387
850299|95
623218|15
2301217|62
13575048|90
4841220|383
6890952|35
7350171|15
9787343|23
8850608|54
13769143|63
1065075|490
2549193|47
2177823|5
9009785|58
10242660|11
13196879|187
14087403|46
1573487|56
1200108|83
146839|133
4011324|12
6881095|208
6438519|171
8916083|30
10166701|60
14341576|7
11724129|6
1443050|2026
451013|126
2109966|4189
5273457|58
8825110|20
10131200|9
10761377|5
9689504|6
11128153|19
13884919|672
6173381|31
8268038|45
10140508|1171
10852425|38
1316771|29
5069392|506
4344622|23
5821305|486
5337949|56
9715729|78
12705525|15
145251|148
2718194|49
5069727|138
6753390|686
9917978|4
10773128|32
10438847|16
14343920|348
10812973|5
